country,region,year,population,income_per_person,life_expectancy
Barbados,americas,1892,187000,1500,32.6
Barbados,americas,1893,188000,1510,32.6
Barbados,americas,1894,189000,1520,32.7
Barbados,americas,1895,191000,1530,32.7
Barbados,americas,1896,192000,1540,32.7
Barbados,americas,1897,193000,1550,32.7
Barbados,americas,1898,194000,1560,32.7
Barbados,americas,1899,194000,1570,32.8
Barbados,americas,1900,193000,1580,32.8
Barbados,americas,1901,191000,1590,32.8
Barbados,americas,1902,189000,1600,32.8
Barbados,americas,1903,186000,1610,32.9
Barbados,americas,1904,184000,1620,32.9
Barbados,americas,1905,181000,1640,32.9
Barbados,americas,1906,179000,1650,32.9
Barbados,americas,1907,177000,1660,32.9
Barbados,americas,1908,175000,1670,33
Barbados,americas,1909,173000,1680,33
Barbados,americas,1910,171000,1690,33
Barbados,americas,1911,169000,1700,33
Barbados,americas,1912,167000,1710,33
Barbados,americas,1913,166000,1740,33.1
Barbados,americas,1914,164000,1770,33.1
Barbados,americas,1915,163000,1790,33.1
Barbados,americas,1916,161000,1820,33.1
Barbados,americas,1917,160000,1850,21.5
Barbados,americas,1918,159000,1880,33.2
Barbados,americas,1919,159000,1900,33.2
Barbados,americas,1920,159000,1930,33.2
Barbados,americas,1921,160000,1950,34.1
Barbados,americas,1922,162000,1970,35
Barbados,americas,1923,164000,2000,35.9
Barbados,americas,1924,165000,2020,36.7
Barbados,americas,1925,167000,2050,37.6
Barbados,americas,1926,169000,2070,38.5
Barbados,americas,1927,171000,2090,39.4
Barbados,americas,1928,172000,2120,40.3
Barbados,americas,1929,174000,2150,41.1
Barbados,americas,1930,176000,2170,42
Barbados,americas,1931,178000,2200,42.9
Barbados,americas,1932,180000,2220,43.8
Barbados,americas,1933,182000,2250,44.7
Barbados,americas,1934,184000,2280,45.6
Barbados,americas,1935,186000,2300,46.5
Barbados,americas,1936,188000,2330,47.4
Barbados,americas,1937,190000,2360,48.3
Barbados,americas,1938,192000,2390,49.2
Barbados,americas,1939,194000,2410,50.1
Barbados,americas,1940,196000,2440,51
Barbados,americas,1941,197000,2470,51.9
Barbados,americas,1942,199000,2500,52.8
Barbados,americas,1943,201000,2530,53.7
Barbados,americas,1944,202000,2560,54.6
Barbados,americas,1945,204000,2590,55.5
Barbados,americas,1946,206000,2620,56.4
Barbados,americas,1947,207000,2650,57.3
Barbados,americas,1948,209000,2680,58.2
Barbados,americas,1949,211000,2710,59.1
Barbados,americas,1950,216000,2810,59.4
Barbados,americas,1951,220000,2930,60
Barbados,americas,1952,223000,3040,60.7
Barbados,americas,1953,225000,3160,61.3
Barbados,americas,1954,227000,3310,61.9
Barbados,americas,1955,228000,3510,62.4
Barbados,americas,1956,229000,3720,63
Barbados,americas,1957,230000,3880,63.6
Barbados,americas,1958,230000,4040,64.1
Barbados,americas,1959,231000,4250,64.7
Barbados,americas,1960,232000,4600,65.2
Barbados,americas,1961,233000,4850,65.7
Barbados,americas,1962,234000,5000,66.2
Barbados,americas,1963,235000,5330,66.7
Barbados,americas,1964,235000,5480,67.2
Barbados,americas,1965,236000,5890,67.7
Barbados,americas,1966,237000,6500,68.2
Barbados,americas,1967,237000,7390,68.6
Barbados,americas,1968,238000,8190,69.1
Barbados,americas,1969,239000,9130,69.5
Barbados,americas,1970,240000,9520,69.9
Barbados,americas,1971,242000,9670,70.2
Barbados,americas,1972,243000,9830,70.5
Barbados,americas,1973,245000,9420,70.8
Barbados,americas,1974,246000,9270,71.2
Barbados,americas,1975,248000,9740,71.4
Barbados,americas,1976,249000,10100,71.7
Barbados,americas,1977,250000,10700,72.1
Barbados,americas,1978,251000,11600,72.5
Barbados,americas,1979,252000,12200,72.9
Barbados,americas,1980,253000,12100,73.2
Barbados,americas,1981,254000,11500,73.4
Barbados,americas,1982,255000,11600,73.4
Barbados,americas,1983,255000,12100,73.5
Barbados,americas,1984,256000,12300,73.5
Barbados,americas,1985,257000,13000,73.5
Barbados,americas,1986,258000,13400,73.5
Barbados,americas,1987,259000,14000,73.6
Barbados,americas,1988,260000,14500,73.7
Barbados,americas,1989,261000,14100,73.8
Barbados,americas,1990,262000,13500,73.8
Barbados,americas,1991,263000,12500,73.9
Barbados,americas,1992,264000,12600,74
Barbados,americas,1993,265000,13100,73.8
Barbados,americas,1994,266000,13300,74
Barbados,americas,1995,267000,13700,74.4
Barbados,americas,1996,268000,14300,74.4
Barbados,americas,1997,269000,14800,74.5
Barbados,americas,1998,270000,14800,74.7
Barbados,americas,1999,272000,15400,74.8
Barbados,americas,2000,272000,15000,75.3
Barbados,americas,2001,273000,15000,75.3
Barbados,americas,2002,274000,15300,75.4
Barbados,americas,2003,275000,15500,75.5
Barbados,americas,2004,276000,16000,75.5
Barbados,americas,2005,277000,16900,75.8
Barbados,americas,2006,279000,17100,76.1
Barbados,americas,2007,280000,17000,76.3
Barbados,americas,2008,281000,16300,76.7
Barbados,americas,2009,282000,16300,76.7
Barbados,americas,2010,283000,16300,76.8
Barbados,americas,2011,284000,16300,77.1
Barbados,americas,2012,284000,16300,77.1
Barbados,americas,2013,285000,16300,77.1
Barbados,americas,2014,285000,16400,77.1
Barbados,americas,2015,286000,16700,77.1
Barbados,americas,2016,286000,16800,77.1
Barbados,americas,2017,287000,16700,77.2
Barbados,americas,2018,287000,16600,77.3
Barbados,americas,2019,287000,16700,77.5
Barbados,americas,2020,288000,16900,77.6
Barbados,americas,2021,288000,17200,77.7
Brunei,asia,1799,2260,1510,29.2
Brunei,asia,1800,2260,1510,29.2
Brunei,asia,1801,2260,1510,29.2
Brunei,asia,1802,2260,1510,29.2
Brunei,asia,1803,2260,1510,29.2
Brunei,asia,1804,2260,1510,29.2
Brunei,asia,1805,2260,1510,29.2
Brunei,asia,1806,2260,1510,29.2
Brunei,asia,1807,2260,1510,29.2
Brunei,asia,1808,2260,1510,29.2
Brunei,asia,1809,2260,1510,29.2
Brunei,asia,1810,2260,1510,29.2
Brunei,asia,1811,2260,1520,29.2
Brunei,asia,1812,2270,1520,29.2
Brunei,asia,1813,2280,1520,29.2
Brunei,asia,1814,2290,1520,29.2
Brunei,asia,1815,2310,1520,29.2
Brunei,asia,1816,2320,1520,29.2
Brunei,asia,1817,2340,1520,29.2
Brunei,asia,1818,2360,1520,29.2
Brunei,asia,1819,2390,1520,29.2
Brunei,asia,1820,2420,1520,29.2
Brunei,asia,1821,2450,1530,29.2
Brunei,asia,1822,2480,1530,29.2
Brunei,asia,1823,2510,1540,29.2
Brunei,asia,1824,2550,1540,29.2
Brunei,asia,1825,2590,1550,29.2
Brunei,asia,1826,2640,1550,29.2
Brunei,asia,1827,2690,1560,29.2
Brunei,asia,1828,2740,1560,29.2
Brunei,asia,1829,2790,1570,29.2
Brunei,asia,1830,2850,1570,29.2
Brunei,asia,1831,2910,1580,29.2
Brunei,asia,1832,2970,1590,29.2
Brunei,asia,1833,3030,1590,29.2
Brunei,asia,1834,3090,1600,29.2
Brunei,asia,1835,3160,1600,29.2
Brunei,asia,1836,3220,1610,29.2
Brunei,asia,1837,3290,1610,29.2
Brunei,asia,1838,3360,1620,29.2
Brunei,asia,1839,3430,1620,29.2
Brunei,asia,1840,3500,1630,29.2
Brunei,asia,1841,3570,1630,29.2
Brunei,asia,1842,3650,1640,29.2
Brunei,asia,1843,3720,1650,29.2
Brunei,asia,1844,3800,1650,29.2
Brunei,asia,1845,3880,1660,29.2
Brunei,asia,1846,3960,1660,29.2
Brunei,asia,1847,4040,1670,29.2
Brunei,asia,1848,4120,1670,29.2
Brunei,asia,1849,4210,1680,29.2
Brunei,asia,1850,4300,1680,29.2
Brunei,asia,1851,4390,1690,29.2
Brunei,asia,1852,4480,1700,29.2
Brunei,asia,1853,4580,1700,29.2
Brunei,asia,1854,4670,1710,29.2
Brunei,asia,1855,4770,1710,29.2
Brunei,asia,1856,4870,1720,29.2
Brunei,asia,1857,4980,1730,29.2
Brunei,asia,1858,5080,1730,29.2
Brunei,asia,1859,5190,1740,29.2
Brunei,asia,1860,5310,1740,29.2
Brunei,asia,1861,5420,1750,29.2
Brunei,asia,1862,5550,1750,29.2
Brunei,asia,1863,5680,1760,29.2
Brunei,asia,1864,5820,1770,29.2
Brunei,asia,1865,5970,1770,29.2
Brunei,asia,1866,6120,1780,29.2
Brunei,asia,1867,6290,1780,29.2
Brunei,asia,1868,6460,1790,29.2
Brunei,asia,1869,6630,1800,29.2
Brunei,asia,1870,6660,1800,29.2
Brunei,asia,1871,6850,1810,29.2
Brunei,asia,1872,7060,1820,29.1
Brunei,asia,1873,7280,1820,29.1
Brunei,asia,1874,7510,1830,29.1
Brunei,asia,1875,7760,1830,29.1
Brunei,asia,1876,8020,1840,29.1
Brunei,asia,1877,8280,1850,29.1
Brunei,asia,1878,8550,1850,29
Brunei,asia,1879,8840,1860,29
Brunei,asia,1880,9130,1870,29
Brunei,asia,1881,9430,1870,29
Brunei,asia,1882,9740,1880,28.9
Brunei,asia,1883,10100,1880,28.9
Brunei,asia,1884,10400,1890,28.9
Brunei,asia,1885,10700,1900,28.9
Brunei,asia,1886,11100,1900,28.9
Brunei,asia,1887,11500,1910,28.9
Brunei,asia,1888,11800,1920,28.8
Brunei,asia,1889,12200,1920,28.8
Brunei,asia,1890,12600,1930,28.8
Brunei,asia,1891,13000,1940,28.8
Brunei,asia,1892,13500,1940,28.8
Brunei,asia,1893,13900,1950,28.7
Brunei,asia,1894,14400,1960,28.7
Brunei,asia,1895,14900,1960,28.7
Brunei,asia,1896,15300,1970,28.7
Brunei,asia,1897,15800,1980,28.7
Brunei,asia,1898,16400,1980,28.6
Brunei,asia,1899,16900,1990,28.6
Brunei,asia,1900,17500,2000,28.6
Brunei,asia,1901,18000,2000,28.6
Brunei,asia,1902,18600,2010,28.6
Brunei,asia,1903,19300,2020,28.6
Brunei,asia,1904,19900,2020,28.5
Brunei,asia,1905,20500,2030,28.5
Brunei,asia,1906,21200,2040,28.5
Brunei,asia,1907,21800,2040,28.5
Brunei,asia,1908,22400,2050,28.5
Brunei,asia,1909,23000,2060,28.4
Brunei,asia,1910,23200,2060,28.4
Brunei,asia,1911,23400,2070,29.1
Brunei,asia,1912,23900,2080,29.8
Brunei,asia,1913,24300,2090,30.4
Brunei,asia,1914,24700,2090,31.1
Brunei,asia,1915,25100,2100,31.7
Brunei,asia,1916,25600,2110,32.4
Brunei,asia,1917,26000,2110,26.8
Brunei,asia,1918,26400,2120,33.7
Brunei,asia,1919,26800,2130,34.4
Brunei,asia,1920,27200,2140,35
Brunei,asia,1921,27600,2150,35.7
Brunei,asia,1922,28000,2160,36.3
Brunei,asia,1923,28400,2170,37
Brunei,asia,1924,28900,2180,37.6
Brunei,asia,1925,29300,2190,38.3
Brunei,asia,1926,29700,2200,39
Brunei,asia,1927,30100,2210,39.6
Brunei,asia,1928,30700,2220,40.3
Brunei,asia,1929,31300,2590,40.9
Brunei,asia,1930,32100,3030,41.5
Brunei,asia,1931,33000,3530,42.2
Brunei,asia,1932,34100,4120,42.8
Brunei,asia,1933,35100,4800,43.5
Brunei,asia,1934,36300,5610,44.1
Brunei,asia,1935,37400,6540,44.8
Brunei,asia,1936,38600,7630,45.4
Brunei,asia,1937,39800,8900,46
Brunei,asia,1938,40900,10400,46.7
Brunei,asia,1939,41800,12100,47.3
Brunei,asia,1940,42600,14200,48
Brunei,asia,1941,43100,16700,48.6
Brunei,asia,1942,43500,19600,49.2
Brunei,asia,1943,44000,23000,49.9
Brunei,asia,1944,44400,26900,50.5
Brunei,asia,1945,44800,31600,51.1
Brunei,asia,1946,45200,37100,51.8
Brunei,asia,1947,45600,43500,52.4
Brunei,asia,1948,46500,51000,53
Brunei,asia,1949,48000,59800,53.7
Brunei,asia,1950,50900,61200,53.9
Brunei,asia,1951,53900,62500,54.5
Brunei,asia,1952,56900,64000,55
Brunei,asia,1953,60100,65400.00000000001,55.5
Brunei,asia,1954,63400,66900,56.1
Brunei,asia,1955,66800,68400,56.6
Brunei,asia,1956,70400,69900,57.2
Brunei,asia,1957,74100,71500,57.7
Brunei,asia,1958,77900,73100,58.2
Brunei,asia,1959,81700,74700,58.8
Brunei,asia,1960,85600,76300,59.3
Brunei,asia,1961,89500,78000,59.7
Brunei,asia,1962,93500,79800,60.2
Brunei,asia,1963,97800,81500,60.6
Brunei,asia,1964,102000,83300,61
Brunei,asia,1965,107000,85100,61.4
Brunei,asia,1966,112000,87000,61.8
Brunei,asia,1967,118000,88900,62.1
Brunei,asia,1968,124000,90800,62.5
Brunei,asia,1969,130000,92800,62.8
Brunei,asia,1970,136000,97500,63.4
Brunei,asia,1971,142000,103000,64.3
Brunei,asia,1972,149000,107000,65.3
Brunei,asia,1973,155000,115000,66.2
Brunei,asia,1974,162000,110000,66.3
Brunei,asia,1975,168000,128000,66.4
Brunei,asia,1976,175000,136000,66.3
Brunei,asia,1977,181000,140000,66.3
Brunei,asia,1978,188000,166000,66.6
Brunei,asia,1979,194000,149000,67
Brunei,asia,1980,200000,116000,67.3
Brunei,asia,1981,206000,117000,67.6
Brunei,asia,1982,212000,114000,68.2
Brunei,asia,1983,218000,112000,68.8
Brunei,asia,1984,224000,107000,69.2
Brunei,asia,1985,231000,92000,69.6
Brunei,asia,1986,238000,89600,69.9
Brunei,asia,1987,244000,86800,70.3
Brunei,asia,1988,251000,86200,70.4
Brunei,asia,1989,259000,84700,70.5
Brunei,asia,1990,266000,84900,70.7
Brunei,asia,1991,274000,86400,71.1
Brunei,asia,1992,282000,84300,71.6
Brunei,asia,1993,289000,84600,71.9
Brunei,asia,1994,297000,86100,72.3
Brunei,asia,1995,305000,86400,72.7
Brunei,asia,1996,312000,83200,73.1
Brunei,asia,1997,319000,80800,73.4
Brunei,asia,1998,326000,81500,73.7
Brunei,asia,1999,333000,82100,73.8
Brunei,asia,2000,340000,82600,74
Brunei,asia,2001,347000,84100,74.2
Brunei,asia,2002,353000,85000,74.4
Brunei,asia,2003,359000,84000,74.5
Brunei,asia,2004,365000,83000,74.7
Brunei,asia,2005,370000,85400,74.8
Brunei,asia,2006,375000,84500,74.9
Brunei,asia,2007,379000,81900,75
Brunei,asia,2008,384000,79500,75
Brunei,asia,2009,389000,80600,75.1
Brunei,asia,2010,394000,82500,75
Brunei,asia,2011,399000,82200,75
Brunei,asia,2012,404000,79300,75
Brunei,asia,2013,410000,76400,75.1
Brunei,asia,2014,415000,75100,75.1
Brunei,asia,2015,420000,72400,75.2
Brunei,asia,2016,424000,72500,75.3
Brunei,asia,2017,429000,71800,75.5
Brunei,asia,2018,433000,72400,75.6
Brunei,asia,2019,437000,75100,75.8
Brunei,asia,2020,442000,76900,75.9
Brunei,asia,2021,445000,78800,76
Bhutan,asia,1799,392000,62,28.8
Bhutan,asia,1800,392000,62,28.8
Bhutan,asia,1801,392000,630,28.8
Bhutan,asia,1802,392000,630,28.8
Bhutan,asia,1803,392000,630,28.8
Bhutan,asia,1804,392000,630,28.8
Bhutan,asia,1805,392000,630,28.8
Bhutan,asia,1806,392000,630,28.8
Bhutan,asia,1807,392000,630,28.8
Bhutan,asia,1808,392000,630,28.8
Bhutan,asia,1809,392000,630,28.8
Bhutan,asia,1810,392000,630,28.8
Bhutan,asia,1811,392000,63,28.8
Bhutan,asia,1812,392000,63,28.8
Bhutan,asia,1813,392000,63,28.8
Bhutan,asia,1814,392000,63,28.8
Bhutan,asia,1815,392000,63,28.8
Bhutan,asia,1816,392000,63,28.8
Bhutan,asia,1817,392000,63,28.8
Bhutan,asia,1818,392000,63,28.8
Bhutan,asia,1819,391000,63,28.8
Bhutan,asia,1820,390000,63,28.8
Bhutan,asia,1821,388000,63,28.8
Bhutan,asia,1822,386000,63,28.8
Bhutan,asia,1823,385000,63,28.8
Bhutan,asia,1824,383000,63,28.8
Bhutan,asia,1825,381000,63,28.8
Bhutan,asia,1826,379000,640,28.8
Bhutan,asia,1827,377000,64,28.8
Bhutan,asia,1828,375000,64,28.8
Bhutan,asia,1829,373000,64,28.8
Bhutan,asia,1830,371000,64,28.8
Bhutan,asia,1831,369000,64,28.8
Bhutan,asia,1832,368000,64,28.8
Bhutan,asia,1833,366000,64,28.8
Bhutan,asia,1834,364000,650,28.8
Bhutan,asia,1835,362000,65,28.8
Bhutan,asia,1836,360000,65,28.8
Bhutan,asia,1837,358000,65,28.8
Bhutan,asia,1838,357000,65,28.8
Bhutan,asia,1839,355000,65,28.8
Bhutan,asia,1840,353000,65,28.8
Bhutan,asia,1841,351000,65,28.8
Bhutan,asia,1842,350000,66,28.8
Bhutan,asia,1843,348000,66,28.8
Bhutan,asia,1844,346000,66,28.8
Bhutan,asia,1845,344000,66,28.8
Bhutan,asia,1846,343000,66,28.8
Bhutan,asia,1847,341000,66,28.8
Bhutan,asia,1848,339000,66,28.8
Bhutan,asia,1849,338000,670,28.8
Bhutan,asia,1850,336000,67,28.8
Bhutan,asia,1851,335000,67,28.8
Bhutan,asia,1852,333000,67,28.8
Bhutan,asia,1853,332000,67,28.8
Bhutan,asia,1854,330000,67,28.8
Bhutan,asia,1855,329000,67,28.8
Bhutan,asia,1856,327000,67,28.8
Bhutan,asia,1857,326000,680,28.8
Bhutan,asia,1858,324000,68,28.8
Bhutan,asia,1859,323000,68,28.8
Bhutan,asia,1860,321000,68,28.8
Bhutan,asia,1861,320000,68,28.8
Bhutan,asia,1862,318000,68,28.8
Bhutan,asia,1863,317000,68,28.8
Bhutan,asia,1864,316000,690,28.8
Bhutan,asia,1865,314000,69,28.8
Bhutan,asia,1866,313000,69,28.8
Bhutan,asia,1867,311000,69,28.8
Bhutan,asia,1868,310000,69,28.8
Bhutan,asia,1869,309000,69,28.8
Bhutan,asia,1870,307000,69,28.9
Bhutan,asia,1871,306000,69,29
Bhutan,asia,1872,304000,70,29.1
Bhutan,asia,1873,303000,70,29.2
Bhutan,asia,1874,302000,70,29.3
Bhutan,asia,1875,300000,70,29.4
Bhutan,asia,1876,299000,70,29.4
Bhutan,asia,1877,298000,70,29.5
Bhutan,asia,1878,296000,70,29.6
Bhutan,asia,1879,295000,710,29.7
Bhutan,asia,1880,294000,71,29.8
Bhutan,asia,1881,292000,71,29.9
Bhutan,asia,1882,291000,71,30
Bhutan,asia,1883,290000,71,30.1
Bhutan,asia,1884,288000,71,30.2
Bhutan,asia,1885,287000,71,30.3
Bhutan,asia,1886,286000,720,30.4
Bhutan,asia,1887,285000,72,30.5
Bhutan,asia,1888,283000,72,30.6
Bhutan,asia,1889,282000,72,30.6
Bhutan,asia,1890,281000,72,30.7
Bhutan,asia,1891,280000,72,30.8
Bhutan,asia,1892,278000,72,30.9
Bhutan,asia,1893,277000,730,31
Bhutan,asia,1894,276000,73,31.1
Bhutan,asia,1895,275000,73,31.2
Bhutan,asia,1896,273000,73,31.3
Bhutan,asia,1897,272000,73,31.4
Bhutan,asia,1898,271000,73,31.5
Bhutan,asia,1899,270000,73,31.6
Bhutan,asia,1900,268000,740,31.7
Bhutan,asia,1901,267000,74,31.8
Bhutan,asia,1902,266000,74,31.9
Bhutan,asia,1903,265000,74,31.9
Bhutan,asia,1904,264000,74,32
Bhutan,asia,1905,262000,74,32.1
Bhutan,asia,1906,261000,74,32.2
Bhutan,asia,1907,260000,75,32.3
Bhutan,asia,1908,259000,75,32.4
Bhutan,asia,1909,259000,75,32.5
Bhutan,asia,1910,258000,75,32.6
Bhutan,asia,1911,258000,75,32.7
Bhutan,asia,1912,258000,75,32.8
Bhutan,asia,1913,258000,75,32.9
Bhutan,asia,1914,258000,76,33
Bhutan,asia,1915,259000,76,33.1
Bhutan,asia,1916,259000,76,33.1
Bhutan,asia,1917,259000,76,21.3
Bhutan,asia,1918,259000,76,33.3
Bhutan,asia,1919,259000,76,33.4
Bhutan,asia,1920,259000,77,33.5
Bhutan,asia,1921,259000,77,33.6
Bhutan,asia,1922,259000,77,33.7
Bhutan,asia,1923,259000,77,33.8
Bhutan,asia,1924,259000,78,33.9
Bhutan,asia,1925,259000,78,34
Bhutan,asia,1926,259000,78,34.1
Bhutan,asia,1927,259000,78,34.2
Bhutan,asia,1928,259000,79,34.3
Bhutan,asia,1929,259000,79,34.4
Bhutan,asia,1930,259000,79,34.4
Bhutan,asia,1931,259000,800,34.5
Bhutan,asia,1932,259000,80,34.6
Bhutan,asia,1933,259000,80,34.7
Bhutan,asia,1934,259000,80,34.8
Bhutan,asia,1935,259000,81,34.9
Bhutan,asia,1936,259000,81,35
Bhutan,asia,1937,259000,81,35.1
Bhutan,asia,1938,257000,81,35.2
Bhutan,asia,1939,252000,82,35.3
Bhutan,asia,1940,246000,82,35.4
Bhutan,asia,1941,238000,82,35.5
Bhutan,asia,1942,228000,82,35.5
Bhutan,asia,1943,219000,83,35.6
Bhutan,asia,1944,210000,83,35.7
Bhutan,asia,1945,201000,83,35.8
Bhutan,asia,1946,193000,840,35.9
Bhutan,asia,1947,185000,84,36
Bhutan,asia,1948,180000,84,36.1
Bhutan,asia,1949,177000,84,36.2
Bhutan,asia,1950,181000,85,36.5
Bhutan,asia,1951,185000,86,37.1
Bhutan,asia,1952,189000,87,37.6
Bhutan,asia,1953,193000,88,38.2
Bhutan,asia,1954,197000,89,38.8
Bhutan,asia,1955,202000,90,39.3
Bhutan,asia,1956,207000,91,39.9
Bhutan,asia,1957,212000,92,40.5
Bhutan,asia,1958,218000,940,41.1
Bhutan,asia,1959,223000,95,41.7
Bhutan,asia,1960,229000,96,42.3
Bhutan,asia,1961,235000,98,42.9
Bhutan,asia,1962,241000,99,43.5
Bhutan,asia,1963,247000,1010,44
Bhutan,asia,1964,254000,1030,44.6
Bhutan,asia,1965,262000,1050,45.3
Bhutan,asia,1966,270000,1060,46.1
Bhutan,asia,1967,279000,1080,46.9
Bhutan,asia,1968,288000,1100,47.8
Bhutan,asia,1969,297000,1110,48.8
Bhutan,asia,1970,307000,1110,49.5
Bhutan,asia,1971,317000,1080,50
Bhutan,asia,1972,327000,1060,50.5
Bhutan,asia,1973,337000,1080,50.9
Bhutan,asia,1974,348000,1010,51.2
Bhutan,asia,1975,360000,1060,51.6
Bhutan,asia,1976,371000,1110,52
Bhutan,asia,1977,383000,1150,52.5
Bhutan,asia,1978,395000,1170,52.9
Bhutan,asia,1979,407000,1190,53.3
Bhutan,asia,1980,418000,1290,53.9
Bhutan,asia,1981,429000,1280,54.5
Bhutan,asia,1982,440000,1350,55.2
Bhutan,asia,1983,451000,1400,55.9
Bhutan,asia,1984,464000,1430,56.4
Bhutan,asia,1985,479000,1580,57.2
Bhutan,asia,1986,494000,2000,57.9
Bhutan,asia,1987,510000,2050,58.6
Bhutan,asia,1988,522000,2140,59.3
Bhutan,asia,1989,531000,2350,60
Bhutan,asia,1990,535000,2330,60.6
Bhutan,asia,1991,535000,2440,61.2
Bhutan,asia,1992,533000,2490,61.9
Bhutan,asia,1993,532000,2620,62.3
Bhutan,asia,1994,535000,2790,63.1
Bhutan,asia,1995,541000,2910,63.9
Bhutan,asia,1996,552000,3010,64.5
Bhutan,asia,1997,564000,3110,65.2
Bhutan,asia,1998,578000,3280,65.9
Bhutan,asia,1999,591000,3430,65.7
Bhutan,asia,2000,604000,3640,67.1
Bhutan,asia,2001,616000,3950,67.8
Bhutan,asia,2002,628000,4170,68.3
Bhutan,asia,2003,639000,4340,68.8
Bhutan,asia,2004,649000,4580,69.3
Bhutan,asia,2005,657000,4830,69.8
Bhutan,asia,2006,665000,5630,70.3
Bhutan,asia,2007,672000,5840,70.8
